Campaign_ID,Campaign_Name,Channel,Region,Start_Date,Budget_USD,Leads_Generated,Conversions,ROI_Percent,Status
CMP-00312,New Year Promo,Email,south,2023/02/28,20380.00,1244,134.0,-2.0,ACTIVE
CMP-00313,Back to School,EMAIL,West,2022-08-25,N/A,1098.0,,N/A,Completed
CMP-00314,Summer Sale,Organic,North,2022/10/04,15085.0,N/A,887.0,N/A,active
CMP-00315,Summer Sale,EMAIL,,01-08-2024,26331 USD,4864,896,151.4,active
CMP-00316,Summer Sale,organic,,2023-06-13,,,472.0,120.96,inactive
CMP-00317,,Social Media,north,26/04/2022,TBD,,461,45.45,active
CMP-00318,SUMMER SALE,PPC,South,2022-04-04,46783,N/A,744.0,180.0,completed
CMP-00319,SUMMER SALE,EMAIL,East,16/06/2022,12222,3437,N/A,79.52%,active
CMP-00320,Holiday Special,Email,N/A,2023/05/25,36118 USD,4042.0,N/A,131.0,Pending
CMP-00321,N/A,SOCIAL MEDIA,East ,06/10/2023,3705,2859,683.0,249.78,Active
CMP-00322,New Year Promo,PPC,NORTH,18/09/2023,30341,,,N/A,inactive
CMP-00323,New Year Promo,Social Media,NORTH,2022/12/04,34883.0,476,644.0,296.03,Pending
CMP-00324,SUMMER SALE,SOCIAL MEDIA,north,08-12-2023,N/A,N/A,504.0,,active
CMP-00325,,Social Media,West,2024/03/29,27634,4590.0,11.0,203.91,ACTIVE
CMP-00326,SUMMER SALE,Email,South,12-04-2023,22871 USD,238.0,,N/A,Active
CMP-00327,,organic,south,2023/04/19,TBD,2452,323.0,156.12,
CMP-00328,New Year Promo,SOCIAL MEDIA,North,2022/12/14,"$41,559",4677.0,609,258.02,
CMP-00329,Black Friday,,West,2023/01/16,20333.00,1433,796.0,273.14,N/A
CMP-00330,SUMMER SALE,,north,11-14-2022,$9890,4228.0,210,132.0,Inactive
CMP-00331,Summer Sale,EMAIL,South,2022/12/08,3523.00,,654.0,,inactive
CMP-00332,Black Friday,SOCIAL MEDIA,East,06-11-2022,8001 USD,4584.0,,160.3,ACTIVE
CMP-00333,Black Friday,SOCIAL MEDIA,East ,2022/12/13,N/A,413,N/A,111.0,N/A
CMP-00334,SUMMER SALE,email,north,2022/03/22,N/A,796,N/A,135.87%,Pending
CMP-00335,black friday,PPC,south,03-18-2024,$30206,N/A,472.0,78.0,Completed
CMP-00336,Black Friday,ppc,north,2023-10-28,,4837.0,249.0,39.3,
CMP-00337,Summer  Sale,Organic,,08-04-2023,"$36,186",638,N/A,,inactive
CMP-00338,New Year Promo,SOCIAL MEDIA,,2022-03-13,,2682,62,57.0,Active
CMP-00339,,organic,NORTH,2023/02/04,13323,2455,N/A,212.52,Pending
CMP-00340,N/A,Organic,East,05-22-2024,TBD,435.0,,24.01,active
CMP-00341,black friday,ppc,,2023/02/20,"$29,020",3890.0,,250.39,Completed
CMP-00342,Summer Sale,PPC,N/A,2023/11/05,,3735,N/A,N/A,inactive
CMP-00343,Back to School,PPC,,2023-09-12,38375.0,4110.0,,N/A,
CMP-00344,Black Friday,PPC,north,05-29-2024,TBD,N/A,645,202.0,ACTIVE
CMP-00345,SUMMER SALE,organic,North,2023/04/26,34097 USD,,296.0,0.95,ACTIVE
CMP-00346,,EMAIL,East,2023-08-10,43512 USD,223,129.0,,Completed
CMP-00347,Holiday Special,Email,South,11/09/2023,N/A,,801.0,140.32,
CMP-00348,Summer  Sale,PPC,N/A,2024/02/10,N/A,1370,,6.84,Active
CMP-00349,,SOCIAL MEDIA,N/A,04/02/2024,,3887.0,N/A,N/A,completed
CMP-00350,Summer Sale,Social Media,north,10-15-2023,28797.00,2744,261.0,111.26,active
CMP-00351,N/A,ppc,East,2022-11-17,$44592,97.0,N/A,,active
CMP-00352,Black Friday,Email,East ,04/11/2023,$39781,707.0,384.0,238.99,Completed
CMP-00353,Black Friday,,NORTH,2024/02/27,45865,2108,283,108.67,ACTIVE
CMP-00354,Black Friday,,West,2023/09/17,$12194,N/A,223.0,189.43,ACTIVE
CMP-00355,Black Friday,EMAIL,NORTH,2024/03/06,"$1,729",7,,N/A,Pending
CMP-00356,,,,2023-02-18,,3949.0,,93.37,Inactive
CMP-00357,SUMMER SALE,Social Media,N/A,02-18-2024,TBD,322,,205.72,
CMP-00358,,email,East,06/02/2022,2162 USD,1953,811.0,N/A,Active
CMP-00359,SUMMER SALE,Email,,02/05/2022,N/A,4395.0,238,1.43,Active
CMP-00360,Summer  Sale,Email,West,20/12/2023,1441,2517,467.0,42.91,Inactive
CMP-00361,Summer  Sale,email,South,03/04/2024,,2656,589.0,32.57%,Active
CMP-00362,Black Friday,Social Media,NORTH,2022/05/25,TBD,1351.0,41.0,21.0,completed
CMP-00363,,Social Media,North,08/01/2022,6341 USD,N/A,708.0,54.0,N/A
CMP-00364,New Year Promo,EMAIL,North,03/09/2023,$47502,2467,571.0,49.49,Pending
CMP-00365,N/A,organic,West,21/04/2023,$18615,N/A,509.0,39.53,
CMP-00366,Holiday Special,ppc,East ,2024/04/04,3338,4402,496.0,25.98,N/A
CMP-00367,black friday,email,south,2022-08-24,21873.0,N/A,912.0,12.79,completed
CMP-00368,Summer  Sale,,East,02-01-2023,9439.0,2937.0,343.0,,Completed
CMP-00369,,Organic,East,02-18-2024,14908 USD,1284,975.0,271.0,active
CMP-00370,N/A,,West,2023/08/29,,N/A,593.0,266.47%,Pending
CMP-00371,Summer Sale,Email,N/A,2024-01-22,N/A,802.0,85.0,N/A,active
CMP-00372,Back to School,Social Media,North,05-07-2023,11103 USD,N/A,474.0,,N/A
CMP-00373,Black Friday,Organic,south,2023-06-28,19937.00,4443.0,806,182.34,inactive
CMP-00374,Black Friday,Organic,south,2023-04-22,TBD,548.0,,N/A,Pending
CMP-00375,Back to School,ppc,south,2022/10/01,18662,2828.0,539,136.0,ACTIVE
CMP-00376,Black Friday,email,N/A,2022-03-31,26103.00,,114.0,144.0,Active
CMP-00377,N/A,PPC,N/A,2022/12/22,29588,2388,892.0,,completed
CMP-00378,SUMMER SALE,,East ,2023/11/13,"$30,515",,N/A,105.29,Completed
CMP-00379,New Year Promo,EMAIL,East,12-30-2023,"$12,445",1320,324.0,29.21%,active
CMP-00380,SUMMER SALE,ppc,East,2023/01/17,TBD,2470,N/A,,Completed
CMP-00381,N/A,organic,south,10-25-2023,31558 USD,1204,N/A,N/A,Active
CMP-00382,Black Friday,SOCIAL MEDIA,North,16/02/2023,29727,450.0,597.0,,active
CMP-00383,,Social Media,north,08/02/2023,32643 USD,4190,N/A,,completed
CMP-00384,SUMMER SALE,ppc,NORTH,2023-04-02,N/A,,N/A,216.0,Pending
CMP-00385,Holiday Special,,north,2022-12-10,$39210,,424.0,162.3%,active
CMP-00386,Holiday Special,organic,N/A,02-13-2022,TBD,3796,,83.05,N/A
CMP-00387,Holiday Special,Organic,East,19/05/2023,2364.00,4039,,,N/A
CMP-00388,Summer  Sale,Email,NORTH,2022-06-16,"$10,077",,N/A,187.24,ACTIVE
CMP-00389,Black Friday,organic,West,24/02/2024,"$6,693",,,,Inactive
CMP-00390,New Year Promo,Email,East,06-15-2023,,2787.0,104.0,37.91%,inactive
CMP-00391,N/A,organic,north,2023-12-21,$27851,954,,N/A,Pending
CMP-00392,SUMMER SALE,PPC,NORTH,2022-01-30,"$15,072",1856.0,133,121.69,Inactive
CMP-00393,black friday,Email,West,2022-04-21,43739,,44,83.51,Inactive
CMP-00394,Back to School,PPC,south,2022-01-30,10039.00,4749.0,875.0,232.0,Pending
CMP-00395,Summer  Sale,Email,north,11/08/2022,TBD,35,946.0,N/A,
CMP-00396,Black Friday,PPC,south,2023/01/24,,,N/A,,ACTIVE
CMP-00397,Black Friday,ppc,N/A,2022/04/29,19086.00,N/A,N/A,N/A,
CMP-00398,,Social Media,,2023-03-25,,4837,947.0,,active
CMP-00399,black friday,Social Media,West,2024/05/08,48026 USD,4863,N/A,N/A,N/A
CMP-00400,,Social Media,South,2022/09/14,"$33,089",243,850,144.42%,completed
CMP-00401,New Year Promo,SOCIAL MEDIA,East ,2023-10-01,TBD,4032.0,N/A,,inactive
CMP-00402,Summer Sale,Organic,South,2023/01/28,N/A,3765.0,,N/A,Completed
CMP-00403,,Social Media,East ,2023/11/23,TBD,4687.0,874.0,N/A,Pending
CMP-00404,SUMMER SALE,SOCIAL MEDIA,south,2022-03-04,39196,2857.0,,,completed
CMP-00405,Back to School,email,West,10-26-2023,$39332,2497.0,20.0,N/A,Pending
CMP-00406,Holiday Special,Email,N/A,2023-08-26,,N/A,102.0,94.15,
CMP-00407,SUMMER SALE,Organic,West,2023-05-24,35616.00,389.0,411.0,183.62,Pending
CMP-00408,Holiday Special,Social Media,East ,2024/03/31,$28490,,443.0,,Pending
CMP-00409,N/A,PPC,North,05/10/2023,N/A,2194.0,828.0,254.0,Active
CMP-00410,,PPC,West,06-04-2022,$29033,,,190.0,active
CMP-00411,New Year Promo,email,North,09-09-2022,,3457,206.0,,inactive
CMP-00412,Summer Sale,,North,2022-02-26,$21072,3334,673,113.04%,active
CMP-00413,N/A,Social Media,north,11-12-2023,33035.0,,337.0,218.54,active
CMP-00414,Black Friday,PPC,West,2022/10/09,27263 USD,,716,88.11,active
CMP-00415,New Year Promo,ppc,N/A,01-03-2024,20696 USD,285,818,204.11%,ACTIVE
CMP-00416,SUMMER SALE,Social Media,north,06/06/2024,,2093.0,304.0,N/A,
CMP-00417,Holiday Special,Social Media,N/A,2023/04/28,$22305,1313.0,,120.0,
CMP-00418,Summer Sale,PPC,N/A,21/03/2024,701.00,2570,161.0,150.07,Completed
CMP-00419,SUMMER SALE,,N/A,13/06/2024,17583 USD,2683.0,N/A,N/A,Pending
CMP-00420,Summer Sale,organic,East ,04/10/2023,6331.0,2144.0,N/A,181.58%,Inactive
CMP-00421,Summer  Sale,Social Media,North,2024/01/06,N/A,970.0,,79.27%,completed
CMP-00422,Holiday Special,email,,2022/07/04,10064.00,1929.0,378.0,202.12,N/A
CMP-00423,black friday,email,,2023/12/27,$48741,780,340.0,136.0,Pending
,N/A,EMAIL,,2022/11/06,TBD,,173.0,N/A,Completed
CMP-00425,N/A,Organic,East,2022-09-24,"$21,030",,,,Pending
CMP-00426,black friday,PPC,south,2024/01/25,N/A,435,235.0,1.12,N/A
CMP-00427,,Email,N/A,2023/01/01,"$30,499",1012.0,,46.0,ACTIVE
CMP-00428,Summer  Sale,email,East ,05/01/2022,27790.0,,,N/A,
CMP-00429,Black Friday,ppc,East,2022-01-30,N/A,,608,92.0,N/A
CMP-00430,Summer  Sale,PPC,West,2024-06-02,42681,579.0,390,N/A,Inactive
CMP-00431,New Year Promo,Organic,,19/10/2022,,2540.0,,196.0,active
CMP-00432,black friday,,NORTH,2023/07/31,6412,N/A,95,149.14,active
CMP-00433,N/A,organic,South,2022/10/25,N/A,2460.0,,,Pending
CMP-00434,Summer Sale,organic,South,2023/06/07,27567 USD,2075.0,83.0,N/A,Completed
CMP-00435,Summer Sale,Social Media,,06-16-2024,N/A,,349.0,55.0,ACTIVE
CMP-00436,Summer Sale,Email,,2022-04-30,N/A,3318,N/A,84.0,
CMP-00437,Black Friday,PPC,East,15/01/2022,7834.0,219,148.0,125.0,active
CMP-00438,,PPC,N/A,2023-03-09,"$8,132",N/A,N/A,171.0,completed
CMP-00439,Black Friday,Organic,,2024/05/18,TBD,N/A,497.0,173.22,N/A
CMP-00440,N/A,Email,,08-14-2023,,3877.0,,128.98%,ACTIVE
CMP-00441,,email,north,08-13-2022,N/A,1074,N/A,287.54,
CMP-00442,New Year Promo,EMAIL,West,2022-10-17,"$44,216",N/A,N/A,282.35%,active
CMP-00443,Summer Sale,ppc,NORTH,01/01/2023,TBD,,440,181.44%,N/A
CMP-00444,SUMMER SALE,Email,north,01/10/2022,45728 USD,N/A,N/A,288.42,Pending
CMP-00445,Black Friday,organic,North,2023-06-04,11447.0,,N/A,226.21,Completed
CMP-00446,New Year Promo,Social Media,West,2023/03/26,N/A,2796.0,,,active
CMP-00447,N/A,Organic,West,2022/05/22,N/A,,966,127.2,inactive
CMP-00448,SUMMER SALE,Organic,East,2023-03-21,"$26,273",4706,730.0,291.52,inactive
CMP-00449,SUMMER SALE,ppc,North,04-26-2024,"$35,089",3309.0,908.0,N/A,
CMP-00450,Holiday Special,Social Media,North,07-05-2023,"$26,058",,218,,Completed
CMP-00451,N/A,EMAIL,NORTH,09-05-2022,TBD,,265.0,99.89,Inactive
CMP-00452,Summer Sale,,south,30/08/2022,23459 USD,1146.0,755.0,22.62%,
CMP-00453,black friday,Organic,South,2022-04-05,N/A,,693.0,N/A,ACTIVE
CMP-00454,black friday,,N/A,2024/01/20,"$11,172",3971.0,991.0,257.61%,N/A
CMP-00455,New Year Promo,organic,south,2022/05/02,7730 USD,2372.0,,,N/A
CMP-00456,New Year Promo,EMAIL,,02-19-2022,N/A,,69,119.0,N/A
CMP-00457,,EMAIL,East,20/02/2024,N/A,3678,333,N/A,completed
CMP-00458,SUMMER SALE,organic,North,2023/11/18,$48728,1356.0,,164.0,Inactive
CMP-00459,N/A,EMAIL,North,07/08/2023,49688,985.0,184,75.24,Pending
CMP-00460,N/A,EMAIL,south,2023-02-16,32709,N/A,24.0,88.39,Inactive
CMP-00461,New Year Promo,PPC,NORTH,2024-02-26,,,185,211.12,
CMP-00462,SUMMER SALE,SOCIAL MEDIA,,2024-04-27,3899 USD,4800.0,770.0,109.37,
CMP-00463,Black Friday,,North,22/02/2023,1720 USD,831.0,667.0,84.43,inactive
CMP-00464,New Year Promo,ppc,north,22/06/2022,TBD,N/A,984.0,79.67,Active
CMP-00465,Holiday Special,Organic,south,12/05/2024,38848.00,372.0,576,83.2,Completed
CMP-00466,black friday,email,East ,06-01-2023,45202.00,3708,,,Active
CMP-00467,Summer Sale,EMAIL,N/A,2022-01-05,TBD,4005.0,83,156.98,N/A
CMP-00468,black friday,EMAIL,south,01/02/2023,$46180,3790.0,455,,
CMP-00469,Summer  Sale,SOCIAL MEDIA,West,2022/08/28,N/A,4964.0,N/A,24.0,N/A
CMP-00470,Summer  Sale,EMAIL,East ,2022-06-29,$39045,1043.0,876.0,,active
CMP-00471,N/A,EMAIL,NORTH,2023/11/29,628,N/A,280,,inactive
CMP-00472,Back to School,Email,NORTH,2023/03/07,21225.0,2741.0,827,296.98,completed
CMP-00473,Back to School,PPC,south,2022-11-15,41525,3931,,N/A,active
CMP-00474,SUMMER SALE,organic,West,2022/03/16,6769 USD,1022,938,106.99,Inactive
CMP-00475,,Email,NORTH,2023/09/18,4811,N/A,411,181.0,Pending
CMP-00476,,Organic,East ,2023-09-27,22757,3719.0,197,21.83,Pending
CMP-00477,New Year Promo,organic,NORTH,2022/12/30,N/A,1523,61.0,86.62,
CMP-00478,N/A,PPC,East,04-26-2023,40039,66,694.0,8.0,Active
CMP-00479,Back to School,email,South,16/12/2022,N/A,4913.0,,180.99%,Inactive
CMP-00480,Summer Sale,,West,04/01/2022,45930 USD,1746,,N/A,Completed
CMP-00481,Black Friday,ppc,North,2023-07-23,9832.0,,44,51.73%,ACTIVE
CMP-00482,N/A,email,East,2022-07-20,$12039,171.0,388,N/A,active
CMP-00483,New Year Promo,organic,East ,2023-03-21,"$8,265",N/A,,88.56,active
CMP-00484,Summer  Sale,email,north,29/10/2022,21974.00,1035.0,N/A,N/A,Pending
CMP-00485,black friday,organic,south,2023/05/26,12230,4304,N/A,136.87,Pending
CMP-00486,Back to School,,West,10/02/2023,,,260.0,,N/A
CMP-00487,Summer  Sale,Email,N/A,06-09-2023,,N/A,,108.53%,ACTIVE
CMP-00488,Black Friday,SOCIAL MEDIA,north,2023-06-10,$18615,971,559.0,,ACTIVE
CMP-00489,Summer  Sale,PPC,north,2022-09-25,20126,3308.0,775,136.32%,completed
CMP-00490,Back to School,,West,2023/06/13,47850,703.0,N/A,55.0,Active
CMP-00491,New Year Promo,SOCIAL MEDIA,North,05-27-2023,,3304,,91.08,Completed
CMP-00492,SUMMER SALE,EMAIL,East ,2023/09/15,,521.0,486,91.94,ACTIVE
CMP-00493,N/A,PPC,North,2024/04/26,$2258,3161.0,298.0,12.0,Active
CMP-00494,black friday,Organic,East,24/04/2022,$35656,3186.0,133.0,86.02,N/A
CMP-00495,Holiday Special,EMAIL,West,2023/05/30,"$18,551",N/A,619.0,N/A,N/A
CMP-00496,Black Friday,SOCIAL MEDIA,N/A,12-22-2022,"$26,130",3400.0,N/A,131.93%,Pending
CMP-00497,Summer Sale,email,East,10-08-2022,44190.0,4042.0,,,completed
CMP-00498,Back to School,organic,North,2023-04-19,N/A,N/A,876.0,112.97,Completed
CMP-00499,,,N/A,2022-03-11,N/A,,861.0,42.88,Completed
CMP-00500,black friday,PPC,South,2023-11-19,N/A,2933,35.0,57.01,inactive
CMP-00501,Holiday Special,,North,2023-09-05,3689.0,2045.0,204,-5.03,
CMP-00502,Black Friday,email,South,27/03/2024,,,330.0,184.0,completed
CMP-00503,Back to School,Social Media,south,28/11/2022,1482,N/A,225,194.0,
CMP-00504,Back to School,Organic,NORTH,2024/02/25,7172 USD,1404,,294.24,Completed
CMP-00505,SUMMER SALE,,South,2022-12-10,N/A,3132,238.0,172.12%,Active
CMP-00506,Black Friday,SOCIAL MEDIA,West,2024/01/26,16461,,206.0,106.48%,Pending
CMP-00507,SUMMER SALE,PPC,NORTH,2022-11-22,,2363.0,,96.25,active
CMP-00508,black friday,organic,south,2022/07/07,N/A,573,649.0,280.87%,Pending
CMP-00509,Back to School,email,north,2022/03/22,"$48,012",1618.0,620.0,83.96,active
CMP-00510,,Social Media,south,2023/02/12,,N/A,778.0,244.08,completed
CMP-00511,Holiday Special,EMAIL,north,06/06/2022,17361.00,3715.0,N/A,N/A,active
CMP-00512,Summer Sale,Email,north,01-18-2024,,,N/A,85.42,completed
CMP-00513,Black Friday,Organic,East ,16/06/2022,29093,4174,,N/A,active
CMP-00514,SUMMER SALE,Email,East,2022/09/25,45134.0,4932,861.0,-6.18,completed
CMP-00515,Black Friday,organic,West,2024/06/16,11367.00,2475.0,N/A,171.68,Inactive
CMP-00516,SUMMER SALE,PPC,NORTH,06/02/2024,49539.00,N/A,1,12.0,completed
CMP-00517,New Year Promo,PPC,south,10/07/2022,TBD,903.0,190.0,8.28%,ACTIVE
CMP-00518,Summer  Sale,Social Media,East,03-23-2022,6116.00,526.0,N/A,140.41,Active
CMP-00519,Summer Sale,EMAIL,North,10/04/2022,,,N/A,N/A,
CMP-00520,SUMMER SALE,ppc,West,2023/01/05,25301,2705,N/A,214.82%,Active
CMP-00521,N/A,SOCIAL MEDIA,West,2023/01/13,N/A,4218.0,,-4.84,
CMP-00522,,Organic,East ,2024-03-24,N/A,,621.0,211.0,inactive
CMP-00523,Black Friday,SOCIAL MEDIA,north,2024/06/14,$11513,3949.0,249.0,42.83,Inactive
CMP-00524,Summer Sale,PPC,south,01-28-2023,N/A,1008.0,N/A,18.04%,Pending
CMP-00525,SUMMER SALE,Organic,,2023/11/01,$15793,2383,348.0,280.54,Pending
CMP-00526,SUMMER SALE,Organic,East ,2024-01-25,TBD,N/A,,237.23%,inactive
CMP-00527,Black Friday,Organic,North,2023/07/06,21204.00,N/A,150.0,77.85,Active
CMP-00528,N/A,Social Media,NORTH,2024/05/18,N/A,N/A,,37.34,active
CMP-00529,New Year Promo,,,03/11/2022,1913,,N/A,,ACTIVE
CMP-00530,N/A,Organic,South,05-15-2022,49800,2490.0,591.0,126.98%,active
CMP-00531,Back to School,Email,south,2024-01-14,"$44,954",N/A,695.0,N/A,Completed
CMP-00532,N/A,ppc,East ,21/03/2023,41589.0,N/A,,203.28,completed
CMP-00533,black friday,SOCIAL MEDIA,N/A,2023-01-12,$8364,4007.0,230,N/A,ACTIVE
CMP-00534,New Year Promo,Organic,N/A,2023/10/23,$20053,2664.0,N/A,242.0,inactive
CMP-00535,N/A,EMAIL,north,2024-01-01,$49881,1480,184,161.96,Active
CMP-00536,New Year Promo,Social Media,north,2022-09-20,TBD,2445.0,N/A,292.9%,ACTIVE
CMP-00537,N/A,SOCIAL MEDIA,north,01/04/2023,38318,,620.0,148.28,Active
CMP-00538,New Year Promo,SOCIAL MEDIA,West,18/05/2022,"$39,283",,N/A,N/A,Inactive
CMP-00539,New Year Promo,organic,West,03-14-2022,41992.0,3048,840.0,177.53%,
CMP-00540,Summer  Sale,email,South,2022-10-04,TBD,3332,,271.87%,active
,black friday,email,,2022-04-18,12016.00,N/A,97.0,,inactive
CMP-00542,Summer Sale,PPC,south,2024/02/09,TBD,N/A,488.0,30.0,Completed
CMP-00543,Summer  Sale,SOCIAL MEDIA,North,01-13-2024,46866 USD,3426.0,,,completed
CMP-00544,Back to School,SOCIAL MEDIA,South,2022/11/09,$20995,628,169.0,8.0,N/A
CMP-00545,black friday,organic,East,2023/05/07,TBD,1021.0,194,211.39,
CMP-00546,N/A,EMAIL,North,2023/09/14,TBD,,859.0,N/A,N/A
CMP-00547,Black Friday,ppc,West,2024-05-01,19509.00,2168,646.0,112.02,inactive
CMP-00548,Summer  Sale,,North,2022-12-31,40839.00,,911.0,N/A,N/A
CMP-00549,N/A,PPC,,2022/05/07,952.00,,,,Inactive
CMP-00550,,PPC,East,2022/12/29,880.0,906,N/A,120.53,Completed
CMP-00551,Holiday Special,Social Media,,2023/05/16,45178,3275,N/A,30.74,Completed
CMP-00552,Summer Sale,email,North,11-26-2023,28658,,497,225.88%,inactive
CMP-00553,Black Friday,SOCIAL MEDIA,West,2023/11/14,$13503,4115.0,875.0,184.96,Completed
CMP-00554,Back to School,PPC,,19/01/2022,,3336,648.0,58.75,inactive
CMP-00555,Holiday Special,Social Media,NORTH,01-08-2023,23504.0,2620.0,41,6.16%,ACTIVE
CMP-00556,Summer  Sale,Social Media,,07-09-2022,32696.00,913,699.0,,
CMP-00557,SUMMER SALE,email,NORTH,2022/08/04,"$6,216",4930.0,991.0,49.81,Inactive
CMP-00558,Holiday Special,,West,01/07/2023,,4509.0,,267.42,Inactive
CMP-00559,black friday,organic,north,2024-03-20,"$11,440",2372.0,62.0,219.62,inactive
CMP-00560,New Year Promo,,north,2023/01/29,26770.0,1507.0,223.0,206.0,N/A
CMP-00561,N/A,SOCIAL MEDIA,NORTH,22/05/2024,TBD,975,546.0,,Completed
CMP-00562,Summer Sale,email,West,2023-07-02,591 USD,3023,905.0,72.0,ACTIVE
CMP-00563,Summer Sale,ppc,West,01-19-2024,12082,4402.0,N/A,283.15,Pending
CMP-00564,,email,south,03/10/2022,,1275,N/A,104.28,N/A
CMP-00565,New Year Promo,email,East ,18/05/2023,42938.00,N/A,703.0,N/A,active
CMP-00566,black friday,Social Media,north,2022-05-21,,169,781,,Completed
CMP-00567,Summer Sale,Social Media,north,01-24-2024,"$46,863",N/A,835.0,85.29%,Active
CMP-00568,N/A,Social Media,North,2024-04-24,$7238,N/A,145,N/A,completed
CMP-00569,Holiday Special,email,,2023-12-05,$32731,,365,180.87,Active
CMP-00570,black friday,organic,south,07/09/2023,45027.00,2351,N/A,195.14,Inactive
CMP-00571,New Year Promo,PPC,south,2022/06/01,N/A,N/A,,34.85%,Completed
CMP-00572,,Organic,N/A,2023/12/12,39935,1132,943.0,109.0,inactive
CMP-00573,Back to School,Organic,South,2023/08/18,35033.0,714,208,102.34%,Inactive
CMP-00574,SUMMER SALE,PPC,NORTH,17/04/2023,,1986.0,57.0,26.34%,completed
CMP-00575,black friday,ppc,North,2023-12-20,N/A,4865,,33.8,Pending
CMP-00576,New Year Promo,,East,02-06-2024,31314,3637,,24.49,Active
CMP-00577,N/A,PPC,North,2023/02/10,N/A,,941.0,N/A,Completed
CMP-00578,N/A,Organic,East,31/01/2024,26740.0,3213,999.0,177.58,N/A
CMP-00579,black friday,Organic,East,02-25-2022,42878.00,,,-1.0,Inactive
CMP-00580,Summer Sale,SOCIAL MEDIA,West,19/07/2023,42337.0,2205.0,578,164.76,Active
CMP-00581,Holiday Special,Email,south,02-09-2024,26592,3200.0,719,93.0,Inactive
CMP-00582,New Year Promo,Email,East ,2024/03/26,31757,2376,474,264.41,active
CMP-00583,New Year Promo,PPC,north,06-13-2023,29826,N/A,N/A,64.0,Inactive
CMP-00584,,Social Media,North,05-27-2022,$36357,,,,
CMP-00585,,SOCIAL MEDIA,N/A,2022/09/20,$43117,,,114.29,Completed
CMP-00586,Summer  Sale,ppc,south,2022/03/27,33657,467.0,716.0,,completed
CMP-00587,Black Friday,email,,2024/06/14,N/A,N/A,111,N/A,completed
CMP-00588,Black Friday,ppc,south,2023/09/11,N/A,936,558.0,284.05%,
CMP-00589,Summer  Sale,Organic,North,04-07-2024,28687.0,443,N/A,73.65,Completed
CMP-00590,Black Friday,SOCIAL MEDIA,N/A,2024/06/11,34891.00,1507,N/A,96.03%,active
CMP-00591,,,north,07/12/2023,46158 USD,3187.0,801.0,52.0,Pending
CMP-00592,SUMMER SALE,Email,East,15/04/2023,$33231,3329,N/A,282.43,N/A
CMP-00593,Back to School,email,,15/12/2023,39883,1718,590,,ACTIVE
CMP-00594,Black Friday,,N/A,2023/02/28,TBD,,116.0,132.0,Pending
CMP-00595,black friday,SOCIAL MEDIA,,10-12-2023,$46512,717,91,N/A,Pending
CMP-00596,,organic,East ,2024-04-05,,N/A,N/A,25.5,
CMP-00597,black friday,Email,south,11/03/2024,33763.00,N/A,689.0,-8.71,Active
CMP-00598,SUMMER SALE,organic,East ,11-22-2022,,N/A,197.0,190.0,completed
CMP-00599,black friday,PPC,,22/11/2022,"$29,165",4130.0,N/A,,inactive
CMP-00600,Back to School,Social Media,South,2022/01/27,1256 USD,1253,556,-167.26,Completed
CMP-00601,SUMMER SALE,PPC,West,31/10/2023,19959.0,3097,,15.72,Pending
CMP-00602,Summer  Sale,Social Media,South,05-26-2022,$17670,,934.0,111.15,completed
CMP-00603,Black Friday,email,,01-20-2023,"$42,020",1472.0,675.0,185.68,
CMP-00604,Summer  Sale,EMAIL,north,06/01/2022,$34693,1579.0,23.0,,Inactive
CMP-00605,New Year Promo,email,South,16/01/2024,18036.0,753.0,,N/A,inactive
CMP-00606,Holiday Special,PPC,West,12-05-2023,26244 USD,2552.0,N/A,124.0,ACTIVE
CMP-00607,Summer  Sale,Organic,,07-24-2022,$25007,3681,981.0,68.0,inactive
CMP-00608,Black Friday,PPC,south,16/03/2023,23945.0,,125,,active
CMP-00609,SUMMER SALE,email,north,2022/03/09,TBD,,733.0,283.34,Inactive
CMP-00610,black friday,Organic,south,04-12-2024,N/A,,431,,Pending
CMP-00611,Summer Sale,SOCIAL MEDIA,North,2023-10-22,,303.0,,189.88,completed
CMP-00612,SUMMER SALE,Organic,South,07-24-2023,,N/A,505,251.35,Active
CMP-00613,Summer Sale,PPC,South,2022/11/27,15333.0,3021.0,5,70.5,Active
CMP-00614,SUMMER SALE,EMAIL,,04/10/2022,$9528,1034.0,771.0,N/A,N/A
CMP-00615,Back to School,EMAIL,N/A,2023/11/09,N/A,,728,99.43%,active
CMP-00616,,Email,West,14/01/2022,31180.0,3994.0,833.0,,ACTIVE
CMP-00617,N/A,Social Media,East,08-13-2022,25769 USD,N/A,192,,Pending
